0,puzzle_name,puzzle_c,face_search,random_search,puzzle_piece_search,sequential_search,memory_loss_factor,0.5,memory_loss_counter_limit,3,glance_factor,0.32
1,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 0)
54,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
55,Block,1,Face,3,Pattern,WhiteSquare,action,RotateLeft
56,Block,1,Face,1,Pattern,BlackTopRightCornerSquare,action,GoToFaceOne
57,Block,1,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
58,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
59,Block,1,Face,2,Pattern,WhiteSquare,action,RotateRight
60,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
61,Block,1,Face,5,Pattern,BlackSquare,action,RotateLeft
62,Block,1,Face,5,Pattern,BlackSquare,action,RotateRight
63,Block,1,Face,4,Pattern,BlackSquare,action,GoToFaceFour
64,Block,1,Face,1,Pattern,BlackTopRightCornerSquare,action,GoToFaceOne
65,Block,1,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
0,puzzle_name,puzzle_c,face_search,random_search,puzzle_piece_search,sequential_search,memory_loss_factor,0.5,memory_loss_counter_limit,3,glance_factor,0.32
1,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 0)
2,Block,9,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
3,Block,9,Face,5,Pattern,BlackSquare,action,GoToFaceFive
4,Block,9,Face,1,Pattern,BlackTopRightCornerSquare,action,GoToFaceOne
5,Block,9,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
6,Block,9,Face,5,Pattern,BlackSquare,action,GoToFaceFive
7,Block,9,Face,5,Pattern,BlackSquare,action,RotateLeft
8,Block,9,Face,4,Pattern,BlackSquare,action,GoToFaceFour
9,Block,9,Face,4,Pattern,BlackSquare,action,RotateLeft
10,Block,9,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
11,Block,8,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
12,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 170)
13,Block,8,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
14,Block,8,Face,5,Pattern,BlackSquare,action,GoToFaceFive
15,Block,7,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
16,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 340)
17,Block,6,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
18,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 0)
19,Block,6,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
20,Block,6,Face,1,Pattern,BlackBottomLeftCornerSquare,action,RotateLeft
21,Block,6,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
22,Block,6,Face,1,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceOne
23,Block,6,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateRight
24,Block,6,Face,4,Pattern,BlackSquare,action,GoToFaceFour
25,Block,5,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
26,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 170)
27,Block,5,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
28,Block,5,Face,4,Pattern,BlackSquare,action,GoToFaceFour
29,Block,5,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
30,Block,4,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
31,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 340)
32,Block,4,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
33,Block,3,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
34,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 0)
35,Block,3,Face,4,Pattern,BlackSquare,action,GoToFaceFour
36,Block,3,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
37,Block,2,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
38,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 170)
39,Block,2,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
40,Block,2,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
41,Block,2,Face,1,Pattern,BlackTopLeftCornerSquare,action,GoToFaceOne
42,Block,2,Face,1,Pattern,BlackBottomLeftCornerSquare,action,RotateLeft
43,Block,2,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateRight
44,Block,2,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
45,Block,2,Face,5,Pattern,BlackSquare,action,GoToFaceFive
46,Block,1,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
47,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 340)
48,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
49,Block,1,Face,6,Pattern,BlackBottomRightCornerSquare,action,GoToFaceSix
0,puzzle_name,puzzle_c,face_search,random_search,puzzle_piece_search,sequential_search,memory_loss_factor,0.5,memory_loss_counter_limit,3,glance_factor,0.32
1,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 0)
2,Block,9,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
3,Block,9,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
4,Block,9,Face,4,Pattern,BlackSquare,action,GoToFaceFour
5,Block,9,Face,4,Pattern,BlackSquare,action,RotateLeft
6,Block,9,Face,4,Pattern,BlackSquare,action,RotateLeft
7,Block,9,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
8,Block,8,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
9,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 170)
10,Block,8,Face,5,Pattern,BlackSquare,action,GoToFaceFive
11,Block,7,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
12,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 340)
13,Block,6,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
14,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 0)
15,Block,6,Face,5,Pattern,BlackSquare,action,GoToFaceFive
16,Block,5,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
17,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 170)
18,Block,5,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
19,Block,5,Face,4,Pattern,BlackSquare,action,GoToFaceFour
20,Block,5,Face,5,Pattern,BlackSquare,action,GoToFaceFive
21,Block,5,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
22,Block,4,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
23,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 340)
24,Block,4,Face,5,Pattern,BlackSquare,action,GoToFaceFive
25,Block,4,Face,5,Pattern,BlackSquare,action,RotateRight
26,Block,4,Face,5,Pattern,BlackSquare,action,RotateLeft
27,Block,4,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
28,Block,3,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
29,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 0)
30,Block,3,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
31,Block,2,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
32,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 170)
33,Block,2,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
34,Block,2,Face,5,Pattern,BlackSquare,action,GoToFaceFive
35,Block,1,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
36,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 340)
37,Block,1,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
0,puzzle_name,puzzle_c,face_search,random_search,puzzle_piece_search,sequential_search,memory_loss_factor,0.5,memory_loss_counter_limit,3,glance_factor,0.32
1,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 0)
2,Block,9,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
3,Block,9,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
4,Block,9,Face,1,Pattern,BlackTopRightCornerSquare,action,RotateRight
5,Block,9,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
6,Block,8,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
7,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 170)
8,Block,8,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
9,Block,8,Face,1,Pattern,BlackBottomLeftCornerSquare,action,RotateRight
10,Block,8,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateLeft
11,Block,8,Face,4,Pattern,BlackSquare,action,GoToFaceFour
12,Block,7,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
13,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 340)
14,Block,6,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
15,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 0)
16,Block,6,Face,4,Pattern,BlackSquare,action,GoToFaceFour
17,Block,5,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
18,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 170)
19,Block,5,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
20,Block,5,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
21,Block,4,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
22,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 340)
23,Block,4,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
24,Block,4,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
25,Block,3,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
26,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 0)
27,Block,3,Face,5,Pattern,BlackSquare,action,GoToFaceFive
28,Block,3,Face,6,Pattern,BlackBottomRightCornerSquare,action,GoToFaceSix
29,Block,3,Face,5,Pattern,BlackSquare,action,GoToFaceFive
30,Block,3,Face,6,Pattern,BlackBottomRightCornerSquare,action,GoToFaceSix
31,Block,3,Face,6,Pattern,BlackBottomLeftCornerSquare,action,RotateRight
32,Block,3,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
33,Block,2,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
34,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 170)
35,Block,2,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
36,Block,2,Face,1,Pattern,BlackTopRightCornerSquare,action,GoToFaceOne
37,Block,2,Face,4,Pattern,BlackSquare,action,GoToFaceFour
38,Block,1,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
39,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 340)
40,Block,1,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
41,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
42,Block,1,Face,1,Pattern,BlackTopLeftCornerSquare,action,GoToFaceOne
43,Block,1,Face,1,Pattern,BlackBottomLeftCornerSquare,action,RotateLeft
44,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
45,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
46,Block,1,Face,2,Pattern,WhiteSquare,action,RotateRight
47,Block,1,Face,2,Pattern,WhiteSquare,action,RotateLeft
48,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
49,Block,1,Face,1,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceOne
50,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
51,Block,1,Face,1,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceOne
52,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
53,Block,1,Face,1,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceOne
54,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
55,Block,1,Face,6,Pattern,BlackTopLeftCornerSquare,action,GoToFaceSix
56,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
57,Block,1,Face,6,Pattern,BlackTopLeftCornerSquare,action,GoToFaceSix
58,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
59,Block,1,Face,4,Pattern,BlackSquare,action,GoToFaceFour
60,Block,1,Face,4,Pattern,BlackSquare,action,RotateRight
61,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
62,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
63,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
64,Block,1,Face,4,Pattern,BlackSquare,action,GoToFaceFour
65,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
66,Block,1,Face,1,Pattern,BlackTopLeftCornerSquare,action,GoToFaceOne
67,Block,1,Face,1,Pattern,BlackBottomLeftCornerSquare,action,RotateLeft
68,Block,1,Face,4,Pattern,BlackSquare,action,GoToFaceFour
69,Block,1,Face,4,Pattern,BlackSquare,action,RotateRight
70,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
71,Block,1,Face,3,Pattern,WhiteSquare,action,RotateRight
72,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
73,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
74,Block,1,Face,3,Pattern,WhiteSquare,action,RotateRight
75,Block,1,Face,3,Pattern,WhiteSquare,action,RotateRight
76,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
77,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
78,Block,1,Face,5,Pattern,BlackSquare,action,RotateLeft
79,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
80,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
81,Block,1,Face,1,Pattern,BlackBottomRightCornerSquare,action,GoToFaceOne
0,puzzle_name,puzzle_c,face_search,random_search,puzzle_piece_search,sequential_search,memory_loss_factor,0.5,memory_loss_counter_limit,3,glance_factor,0.32
1,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 0)
2,Block,9,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
3,Block,9,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
4,Block,9,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
5,Block,8,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
6,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 170)
7,Block,8,Face,4,Pattern,BlackSquare,action,GoToFaceFour
8,Block,7,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
9,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 340)
10,Block,6,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
11,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 0)
12,Block,6,Face,4,Pattern,BlackSquare,action,GoToFaceFour
13,Block,5,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
14,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 170)
15,Block,5,Face,4,Pattern,BlackSquare,action,GoToFaceFour
16,Block,5,Face,5,Pattern,BlackSquare,action,GoToFaceFive
17,Block,5,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
18,Block,4,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
19,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 340)
20,Block,4,Face,4,Pattern,BlackSquare,action,GoToFaceFour
21,Block,4,Face,6,Pattern,BlackBottomRightCornerSquare,action,GoToFaceSix
22,Block,4,Face,4,Pattern,BlackSquare,action,GoToFaceFour
23,Block,4,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
24,Block,3,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
25,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 0)
26,Block,3,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
27,Block,3,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
28,Block,2,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
29,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 170)
30,Block,2,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
31,Block,2,Face,1,Pattern,BlackTopRightCornerSquare,action,RotateRight
32,Block,2,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
33,Block,2,Face,1,Pattern,BlackTopRightCornerSquare,action,GoToFaceOne
34,Block,2,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
35,Block,2,Face,6,Pattern,BlackBottomRightCornerSquare,action,GoToFaceSix
36,Block,2,Face,6,Pattern,BlackBottomLeftCornerSquare,action,RotateRight
37,Block,2,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
38,Block,2,Face,1,Pattern,BlackBottomRightCornerSquare,action,GoToFaceOne
39,Block,2,Face,5,Pattern,BlackSquare,action,GoToFaceFive
40,Block,1,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
41,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 340)
42,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
43,Block,1,Face,6,Pattern,BlackBottomRightCornerSquare,action,GoToFaceSix
0,puzzle_name,puzzle_c,face_search,random_search,puzzle_piece_search,sequential_search,memory_loss_factor,0.5,memory_loss_counter_limit,3,glance_factor,0.32
1,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 0)
2,Block,9,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
3,Block,9,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
4,Block,8,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
5,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 170)
6,Block,8,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
7,Block,8,Face,6,Pattern,BlackBottomRightCornerSquare,action,GoToFaceSix
8,Block,8,Face,6,Pattern,BlackBottomLeftCornerSquare,action,RotateRight
9,Block,8,Face,5,Pattern,BlackSquare,action,GoToFaceFive
10,Block,7,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
11,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 340)
12,Block,6,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
13,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 0)
14,Block,6,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
15,Block,6,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
16,Block,6,Face,3,Pattern,WhiteSquare,action,RotateRight
17,Block,6,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
18,Block,6,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
19,Block,6,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
20,Block,6,Face,6,Pattern,BlackBottomRightCornerSquare,action,GoToFaceSix
21,Block,6,Face,4,Pattern,BlackSquare,action,GoToFaceFour
22,Block,5,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
23,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 170)
24,Block,5,Face,5,Pattern,BlackSquare,action,GoToFaceFive
25,Block,5,Face,5,Pattern,BlackSquare,action,RotateLeft
26,Block,5,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
27,Block,4,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
28,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 340)
29,Block,4,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
30,Block,4,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
31,Block,3,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
32,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 0)
33,Block,3,Face,5,Pattern,BlackSquare,action,GoToFaceFive
34,Block,3,Face,1,Pattern,BlackTopRightCornerSquare,action,GoToFaceOne
35,Block,3,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
36,Block,2,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
37,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 170)
38,Block,2,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
39,Block,2,Face,5,Pattern,BlackSquare,action,GoToFaceFive
40,Block,1,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
41,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 340)
42,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
43,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
44,Block,1,Face,1,Pattern,BlackTopRightCornerSquare,action,GoToFaceOne
45,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
46,Block,1,Face,3,Pattern,WhiteSquare,action,RotateLeft
47,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
48,Block,1,Face,2,Pattern,WhiteSquare,action,RotateLeft
49,Block,1,Face,6,Pattern,BlackTopLeftCornerSquare,action,GoToFaceSix
50,Block,1,Face,6,Pattern,BlackBottomLeftCornerSquare,action,RotateLeft
51,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
52,Block,1,Face,6,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceSix
53,Block,1,Face,6,Pattern,BlackBottomRightCornerSquare,action,RotateLeft
0,puzzle_name,puzzle_c,face_search,random_search,puzzle_piece_search,sequential_search,memory_loss_factor,0.5,memory_loss_counter_limit,3,glance_factor,0.32
1,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 0)
2,Block,9,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
3,Block,9,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
4,Block,8,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
5,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 170)
6,Block,8,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
7,Block,8,Face,1,Pattern,BlackBottomLeftCornerSquare,action,RotateLeft
8,Block,8,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateLeft
9,Block,8,Face,4,Pattern,BlackSquare,action,GoToFaceFour
10,Block,7,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
11,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 340)
12,Block,6,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
13,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 0)
14,Block,6,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
15,Block,6,Face,5,Pattern,BlackSquare,action,GoToFaceFive
16,Block,5,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
17,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 170)
18,Block,5,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
19,Block,4,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
20,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 340)
21,Block,4,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
22,Block,4,Face,1,Pattern,BlackBottomLeftCornerSquare,action,RotateLeft
23,Block,4,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
24,Block,3,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
25,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 0)
26,Block,3,Face,5,Pattern,BlackSquare,action,GoToFaceFive
27,Block,3,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
28,Block,2,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
29,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 170)
30,Block,2,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
31,Block,2,Face,1,Pattern,BlackTopRightCornerSquare,action,RotateRight
32,Block,2,Face,4,Pattern,BlackSquare,action,GoToFaceFour
33,Block,1,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
34,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 340)
35,Block,1,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
36,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
37,Block,1,Face,6,Pattern,BlackTopRightCornerSquare,action,GoToFaceSix
38,Block,1,Face,6,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
39,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
40,Block,1,Face,6,Pattern,BlackTopLeftCornerSquare,action,GoToFaceSix
41,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
42,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
43,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
44,Block,1,Face,5,Pattern,BlackSquare,action,RotateRight
45,Block,1,Face,5,Pattern,BlackSquare,action,RotateLeft
46,Block,1,Face,1,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceOne
